"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
1847,"HH",0.0386833956096108,NA,0.0204793130538232,NA,100,100,NA,0.178342640445513,1
1847,"HH-ANT",0.0315121934508326,-0.0122718399956301,0.0243396326798497,0.0225188953257258,100,100,100,0.178197326994806,1
1848,"HH",0.0248663522654584,NA,0.0202090388597705,NA,100,100,NA,0.150859981206483,1
1848,"HH-ANT",0.0128194684984219,-0.0208066807475047,0.0239707749531805,0.0222827097396257,100,100,100,0.150592564207388,1
1849,"HH",-0.0451764413570511,NA,0.0205856339586969,NA,0,0,NA,0.194787521395826,1
1849,"HH-ANT",-0.0391550188229081,0.01018295341599,0.0244896680983224,0.0226099881777218,100,100,100,0.195474621363984,1
1850,"HH",-0.0201600450223757,NA,0.0202439098205096,NA,100,100,NA,0.139415598165384,1
1850,"HH-ANT",-0.019566262116145,0.00103310285048973,0.0239848869900301,0.0223625375837486,100,100,100,0.139425399064642,1
1851,"HH",0.0219702572970272,NA,0.0200108041616031,NA,100,100,NA,0.114341430907084,1
1851,"HH-ANT",0.029930759670718,0.0140783245207233,0.023620090111505,0.0222248697527216,100,100,100,0.114152509822673,1
1852,"HH",0.00874137663869509,NA,0.0205146501477848,NA,100,100,NA,0.147273592543263,1
1852,"HH-ANT",0.00382811428171717,-0.00849528968026916,0.0243235317342535,0.0226400764676359,100,100,100,0.14751514506756,1
1853,"HH",-0.0158483075362678,NA,0.0201540407187125,NA,100,100,NA,0.122203408484528,1
1853,"HH-ANT",-0.0159329026203263,-0.0001501626174014,0.0238230978724815,0.0223414940436551,100,100,100,0.122246302976856,1
1854,"HH",-0.0222036992700212,NA,0.0203445488514353,NA,100,100,NA,0.141511892609882,1
1854,"HH-ANT",-0.0347044683137573,-0.0215687893811913,0.0241162234297183,0.022470152166288,100,100,100,0.142476778734707,1
1855,"HH",-0.0357974996959953,NA,0.0203966668771213,NA,100,100,NA,0.147951075741177,1
1855,"HH-ANT",-0.0547795837612971,-0.0328622136828415,0.0241822829378196,0.0225028154895397,0,0,100,0.147656082743318,1
1856,"HH",-0.0105684053326901,NA,0.0200915538521598,NA,100,100,NA,0.127649100153123,1
1856,"HH-ANT",-0.0148533264778104,-0.00750038307046266,0.023771417857886,0.0222414820057751,100,100,100,0.127735644993737,1
1857,"HH",0.0391218093709576,NA,0.0204331294021611,NA,100,100,NA,0.169417393826179,1
1857,"HH-ANT",0.0625033007020365,0.0401335492990589,0.0242713636095216,0.0224851328633397,0,0,100,0.169521335176073,1
1858,"HH",-0.0128582007959109,NA,0.0203435212248308,NA,100,100,NA,0.135852780661813,1
1858,"HH-ANT",-0.0143199019034289,-0.00253512777501039,0.0240914499913498,0.0224901715952312,100,100,100,0.135969040649377,1
1859,"HH",0.00041207219481,NA,0.0200277019154735,NA,100,100,NA,0.116584763281821,1
1859,"HH-ANT",-0.0157344246125843,-0.0283372442532368,0.0236672311944291,0.022233709778083,100,100,100,0.117622534778077,1
1860,"HH",0.0313303906504036,NA,0.0202293178120252,NA,100,100,NA,0.147950490048599,1
1860,"HH-ANT",0.0438669632483838,0.0216937351795579,0.0239904494572083,0.0223154391788028,100,100,100,0.148052611215815,1
1861,"HH",0.00691386272363103,NA,0.020221677808384,NA,100,100,NA,0.139652403026299,1
1861,"HH-ANT",0.0109796242094698,0.0070321674962836,0.023962130406389,0.0223370737316343,100,100,100,0.139936819119822,1
1862,"HH",0.0324260055623138,NA,0.0201820738302686,NA,100,100,NA,0.127667918494847,1
1862,"HH-ANT",0.018149435827949,-0.0249997634586037,0.0238776114142053,0.0223444047831752,100,100,100,0.127882575732188,1
1863,"HH",0.0016627270942354,NA,0.0202283735027913,NA,100,100,NA,0.144503687522329,1
1863,"HH-ANT",-0.00453131033002349,-0.0107266152678095,0.0239820257785369,0.0223265298662982,100,100,100,0.144711797451795,1
1864,"HH",0.0340445171217038,NA,0.0204061684531288,NA,100,100,NA,0.151853742647721,1
1864,"HH-ANT",0.0403466716088171,0.0108909272403226,0.0242064867859459,0.0225024791773196,100,100,100,0.151949133387056,1
1865,"HH",0.00710486509823543,NA,0.0203302139546002,NA,100,100,NA,0.167617115119821,1
1865,"HH-ANT",0.0097226178526504,0.00447388779895449,0.0241472042332161,0.0223748440848204,100,100,100,0.167439689191765,1
1866,"HH",-0.00831928980625383,NA,0.0202336649981218,NA,100,100,NA,0.137053015263871,1
1866,"HH-ANT",-0.00930279958283128,-0.00170704120511799,0.0239667437260331,0.0223605315042471,100,100,100,0.137127094711208,1
1867,"HH",0.010486446954119,NA,0.0202807726848463,NA,100,100,NA,0.146550953723172,1
1867,"HH-ANT",0.017300377662112,0.0118021142229379,0.024046459745586,0.0223781127854936,100,100,100,0.146533846796583,1
1868,"HH",-0.0183708131154977,NA,0.0203319284543995,NA,100,100,NA,0.156467178201762,1
1868,"HH-ANT",-0.0101005314742898,0.0142342687531174,0.0241264828071604,0.0224045120946504,100,100,100,0.156109086977119,1
1869,"HH",0.0137622313655906,NA,0.0200147323967054,NA,100,100,NA,0.111825602138279,1
1869,"HH-ANT",0.0159418512315425,0.00386923312800365,0.0236162596890123,0.0222479328860261,100,100,100,0.111863540373517,1
1870,"HH",-0.0118719955281362,NA,0.0204114165248077,NA,100,100,NA,0.161400112140595,1
1870,"HH-ANT",-0.00735917272584698,0.00776573213089496,0.0242315924952643,0.0224810736279184,100,100,100,0.161326912394792,1
1871,"HH",-0.0199531768290124,NA,0.0202058145652679,NA,100,100,NA,0.121045199428341,1
1871,"HH-ANT",-0.0219205250848696,-0.00346465710332158,0.0238784302604499,0.0224073869149201,100,100,100,0.121093661367035,1
1872,"HH",-0.00926117598262714,NA,0.0201866360099264,NA,100,100,NA,0.115390144484596,1
1872,"HH-ANT",0.00438900392172519,0.0241089356686735,0.023822455604334,0.0224182641675334,100,100,100,0.114869921868985,1
1873,"HH",0.0205927172866312,NA,0.0202942466768132,NA,100,100,NA,0.139739207657499,1
1873,"HH-ANT",0.0247972878511223,0.00729068172866163,0.0240463690999329,0.0224186908296982,100,100,100,0.139959305041375,1
1874,"HH",-0.00366819825480403,NA,0.0201656346729298,NA,100,100,NA,0.144216363067376,1
1874,"HH-ANT",0.00063115358994201,0.0074512742602241,0.0239070047890997,0.0222564870390732,100,100,100,0.144292838651538,1
1875,"HH",-0.00709461137361545,NA,0.0203260395033917,NA,100,100,NA,0.149877066726551,1
1875,"HH-ANT",-0.00215007232186032,0.00851806814124668,0.0241100310062101,0.0224189373039249,100,100,100,0.150199576716386,1
1876,"HH",0.0107998077597493,NA,0.0201956402262902,NA,100,100,NA,0.139183695310271,1
1876,"HH-ANT",0.00819671995629802,-0.00450837779317024,0.023929439756393,0.0223091869501668,100,100,100,0.139352743131629,1
1877,"HH",-0.00603177595847348,NA,0.0203155522184389,NA,100,100,NA,0.145044216540713,1
1877,"HH-ANT",0.00964822926623428,0.0265521478231441,0.0240634395591842,0.0224171649335974,100,100,100,0.142769796800566,1
1878,"HH",0.00547047171056271,NA,0.0201513678933927,NA,100,100,NA,0.137651873441408,1
1878,"HH-ANT",-0.0043242295767929,-0.0170399970109064,0.0238722162581661,0.0222646384909245,100,100,100,0.137706037960162,1
1879,"HH",-0.0256387411592617,NA,0.0201673205108861,NA,100,100,NA,0.13399498602928,1
1879,"HH-ANT",-0.0307897623088225,-0.00896404427418452,0.0238774823383765,0.0222974459320407,100,100,100,0.133802721164469,1
1880,"HH",-0.0357665835468184,NA,0.0203124302896563,NA,100,100,NA,0.138402328397682,1
1880,"HH-ANT",-0.0200951979095767,0.0272507276024645,0.0240573659322814,0.0224425553438487,100,100,100,0.138009796672929,1
1881,"HH",0.00300547475717591,NA,0.0201506571826769,NA,100,100,NA,0.130025164265371,1
1881,"HH-ANT",0.0316682783889788,0.0500806159842991,0.0238515929831689,0.0222967255574952,100,100,0,0.130594332980097,1
1882,"HH",-0.0255264084822608,NA,0.0201995819668886,NA,100,100,NA,0.136065345539675,1
1882,"HH-ANT",-0.0216932930343957,0.00667442093583923,0.0239229257099147,0.0223256596884403,100,100,100,0.13602088866538,1
1883,"HH",0.0180231740485558,NA,0.02023404211239,NA,100,100,NA,0.149724677024385,1
1883,"HH-ANT",0.0208032096449587,0.00478484319926614,0.0239984393914328,0.0223148878774279,100,100,100,0.149557051213395,1
1884,"HH",-0.0214529545545526,NA,0.0202319219537364,NA,100,100,NA,0.145168947795529,1
1884,"HH-ANT",-0.0589461001629255,-0.0649767812085698,0.0239813460349114,0.0223242418141564,0,0,0,0.144986737704107,1
1885,"HH",0.00410463811745852,NA,0.0202821015991793,NA,100,100,NA,0.124359421206891,1
1885,"HH-ANT",0.00171006031523645,-0.00417481714297314,0.0239818341562226,0.022476260060573,100,100,100,0.124558688956303,1
1886,"HH",0.0150530367878603,NA,0.0203949681981146,NA,100,100,NA,0.148882701238211,1
1886,"HH-ANT",0.0103443262748765,-0.00812690623661492,0.0241878006759579,0.0224997179517948,100,100,100,0.149143744924695,1
1887,"HH",-0.0125696163672403,NA,0.0199166312734536,NA,100,100,NA,0.0976186996438876,1
1887,"HH-ANT",-0.0144356148487535,-0.00335040717517248,0.0234187813875905,0.0222569946366975,100,100,100,0.0975417497833754,1
1888,"HH",-0.016467213230339,NA,0.0201740486547458,NA,100,100,NA,0.12910195602145,1
1888,"HH-ANT",-0.012157254440874,0.00754015012672735,0.0238720540950951,0.0223282138443822,100,100,100,0.129172842892065,1
1889,"HH",0.00358035568368931,NA,0.0202101614729803,NA,100,100,NA,0.130131320544578,1
1889,"HH-ANT",0.0160615826680495,0.0217344676713245,0.0239242534893802,0.0223658499837645,100,100,100,0.130840872885813,1
1890,"HH",-0.0158011471975182,NA,0.0200375563401662,NA,100,100,NA,0.11184469500431,1
1890,"HH-ANT",-0.0289272668025114,-0.023188377908919,0.0236300009756275,0.0222705389558502,100,100,100,0.111137823914986,1
1891,"HH",0.00229210392247279,NA,0.0201808670198872,NA,100,100,NA,0.116249910173935,1
1891,"HH-ANT",0.00301620880030372,0.00128084458600739,0.0238289009552126,0.0224085965198429,100,100,100,0.116295326661012,1
1892,"HH",0.00916323028272908,NA,0.0202091364818985,NA,100,100,NA,0.127185316293912,1
1892,"HH-ANT",-0.00226070932301651,-0.0200181055517103,0.0239063457632265,0.0223775478314834,100,100,100,0.127302782363659,1
1893,"HH",0.0161576265599003,NA,0.0204691632868126,NA,100,100,NA,0.190378880749198,1
1893,"HH-ANT",-0.00078112174553927,-0.0289034254892809,0.0243441835620842,0.022486058903212,100,100,100,0.190422778294222,1
1894,"HH",0.0092129274952424,NA,0.0203291790538802,NA,100,100,NA,0.152281149731653,1
1894,"HH-ANT",0.00558337218512156,-0.00626716899326111,0.0241162949884281,0.0224142668805593,100,100,100,0.152215257169727,1
1895,"HH",0.00101814467364194,NA,0.020139553759725,NA,100,100,NA,0.127217796714926,1
1895,"HH-ANT",0.0288097423243476,0.0484780167105047,0.023803174515959,0.022291239819066,100,100,0,0.125575385609306,1
1896,"HH",0.0424847574110789,NA,0.0201902192405555,NA,0,0,NA,0.138531891011779,1
1896,"HH-ANT",0.073651110963629,0.0541997699942434,0.0239183973197581,0.0223032197612401,0,0,0,0.138637945582558,1
1897,"HH",-0.0166637429837835,NA,0.0203721968044637,NA,100,100,NA,0.123259616332539,1
1897,"HH-ANT",-0.0267465768669794,-0.0177219857884096,0.0240827030060497,0.0225853847732916,100,100,100,0.12353348714707,1
1898,"HH",0.0162660119443967,NA,0.0200003789237707,NA,100,100,NA,0.107641897288457,1
1898,"HH-ANT",0.00840814079788937,-0.0137404394781501,0.0235628690763042,0.0222590881899546,100,100,100,0.106840317537101,1
1899,"HH",0.00685954296650916,NA,0.0203178134968921,NA,100,100,NA,0.135252532764533,1
1899,"HH-ANT",0.004427438203798,-0.00422805918285687,0.0240599335545152,0.0224636460210726,100,100,100,0.135393211405002,1
1900,"HH",-0.011766089904764,NA,0.0203687629496174,NA,100,100,NA,0.136932037589271,1
1900,"HH-ANT",-0.0028831300632489,0.015428866365168,0.024127214723031,0.0225148923072174,100,100,100,0.137382671564356,1
1901,"HH",-0.0223514241494659,NA,0.0203923528478889,NA,100,100,NA,0.182759438632244,1
1901,"HH-ANT",-0.040533194131948,-0.0310690031555464,0.0242453217708944,0.0224136089670883,100,100,100,0.183142259756448,1
1902,"HH",-0.0119867828057721,NA,0.0203246332723281,NA,100,100,NA,0.161862227906299,1
1902,"HH-ANT",0.0151820317139432,0.0467366139723391,0.0241263127086696,0.0223802238754225,100,100,0,0.16134507580765,1
1903,"HH",0.0157504311929025,NA,0.0202006304407135,NA,100,100,NA,0.139920019199774,1
1903,"HH-ANT",0.0179283905382518,0.0037743894325693,0.0239369299728934,0.0223118939206586,100,100,100,0.140048036507999,1
1904,"HH",-0.0102787068567125,NA,0.0202645875249614,NA,100,100,NA,0.133538647183627,1
1904,"HH-ANT",-0.0120545859541195,-0.00309890782897148,0.0239911905439199,0.0224103774846256,100,100,100,0.133537041577092,1
1905,"HH",-0.0265330752607241,NA,0.0197984781905253,NA,100,100,NA,0.0911225313773608,1
1905,"HH-ANT",-0.0397486635492138,-0.0240910883133669,0.023231370607074,0.0221910727541482,100,100,100,0.0908887522886344,1
1906,"HH",0.0218832217582562,NA,0.0203609201557352,NA,100,100,NA,0.12985238033459,1
1906,"HH-ANT",0.022263617696284,0.00066155638949188,0.0240915056974207,0.0225372025694466,100,100,100,0.129907890032706,1
1907,"HH",-0.010631650759394,NA,0.0201783177848345,NA,100,100,NA,0.137100099894283,1
1907,"HH-ANT",-0.0137537451437505,-0.00542777855884568,0.0239028341205232,0.0222977364460136,100,100,100,0.137218928701309,1
1908,"HH",-0.0133090665190403,NA,0.0202440116336227,NA,100,100,NA,0.130350579873389,1
1908,"HH-ANT",-0.011126194150368,0.00381751774757489,0.0239568924381614,0.0224016571538095,100,100,100,0.130358262884651,1
1909,"HH",-0.00480238057477922,NA,0.0205488008270821,NA,100,100,NA,0.178430800428004,1
1909,"HH-ANT",0.0222439503981333,0.0462631666072171,0.0244156392550651,0.0225937396126142,100,100,0,0.177419101949546,1
1910,"HH",-0.00990901702776154,NA,0.0200132237814996,NA,100,100,NA,0.124435930269728,1
1910,"HH-ANT",-0.0032602849538322,0.0116374161454837,0.023671457763199,0.0221692204734224,100,100,100,0.124730106422125,1
1911,"HH",0.0175845814345903,NA,0.0205238573983499,NA,100,100,NA,0.176541751958231,1
1911,"HH-ANT",0.0252124721154691,0.0129578923479639,0.024393918698621,0.0225733606535717,100,100,100,0.177342789341122,1
1912,"HH",0.0070696199948674,NA,0.0204949961440002,NA,100,100,NA,0.174315133953366,1
1912,"HH-ANT",0.0160534327264147,0.0153582763880127,0.0243499494161618,0.0225439763102319,100,100,100,0.173809327255164,1
1913,"HH",-0.0374996676112005,NA,0.0201774699406699,NA,100,100,NA,0.147917952342049,1
1913,"HH-ANT",-0.01457510567122,0.0394701414705981,0.0239399501561994,0.0222590889179112,100,100,100,0.149454513185622,1
1914,"HH",0.013991709218817,NA,0.0203222709289902,NA,100,100,NA,0.151669330004913,1
1914,"HH-ANT",0.00900676298969846,-0.00861363646854017,0.0241077436650776,0.0224085730471388,100,100,100,0.151730275549587,1
1915,"HH",0.00454981034523753,NA,0.0203993002486861,NA,100,100,NA,0.161428614427868,1
1915,"HH-ANT",0.0093063877277864,0.00818474963341363,0.0242186082577955,0.0224676973040814,100,100,100,0.161540498593281,1
1916,"HH",0.0136045985971055,NA,0.0202900347314719,NA,100,100,NA,0.147500509919058,1
1916,"HH-ANT",-0.0213146592983043,-0.0600950988398354,0.0240346688920745,0.0223770634779614,100,100,0,0.144773852078273,1
1917,"HH",0.0304644227224887,NA,0.0202746103088398,NA,100,100,NA,0.144699025669542,1
1917,"HH-ANT",0.0452837946355577,0.0254602309259752,0.024045491053468,0.0223800305754528,100,100,100,0.14604243149063,1
1918,"HH",0.0186243356345243,NA,0.0203830768117733,NA,100,100,NA,0.171458770067591,1
1918,"HH-ANT",0.0322472855979455,0.0232532746343556,0.0242217446624687,0.0224266968267041,100,100,100,0.172503552225279,1
1919,"HH",-0.00439803686019371,NA,0.0199308000323106,NA,100,100,NA,0.0974916350730234,1
1919,"HH-ANT",-0.0077100515400475,-0.00588659417231192,0.0234431162720908,0.0222771868830371,100,100,100,0.0978114126262239,1
1920,"HH",0.0292097579484933,NA,0.0204268278126935,NA,100,100,NA,0.156299285718588,1
1920,"HH-ANT",0.0612217235810991,0.0551940875390074,0.0242314400387503,0.0225085690565046,0,0,0,0.155443223112971,1
1921,"HH",0.0179140414142001,NA,0.020389813841368,NA,100,100,NA,0.144547681877276,1
1921,"HH-ANT",0.0193974146376083,0.00256526106070878,0.0241697395644019,0.0225084927616945,100,100,100,0.144647631624016,1
1922,"HH",-0.0034344677824951,NA,0.0201576962655733,NA,100,100,NA,0.11564949649637,1
1922,"HH-ANT",0.00394531874820421,0.0130569899122794,0.0237999586329844,0.0223860028833291,100,100,100,0.115739228842958,1
1923,"HH",-0.00297382454735674,NA,0.0203079257453846,NA,100,100,NA,0.166729899459339,1
1923,"HH-ANT",-0.0105400664985242,-0.0129881426336906,0.0241193859763579,0.0223518162486377,100,100,100,0.166553369012555,1
1924,"HH",0.0164028081758282,NA,0.0202269917265998,NA,100,100,NA,0.137271527123308,1
1924,"HH-ANT",0.00903805654804318,-0.0127219050513573,0.0239645679783657,0.0223532575332454,100,100,100,0.137874250612429,1
1925,"HH",-0.0130684602215643,NA,0.0200468658983213,NA,100,100,NA,0.111623907358062,1
1925,"HH-ANT",-0.0258743154183303,-0.0227168836173478,0.0236564150242239,0.0222871790964026,100,100,100,0.111936695946241,1
1926,"HH",0.0236383017235761,NA,0.0202079463299908,NA,100,100,NA,0.131015112929747,1
1926,"HH-ANT",0.0111399244842436,-0.0218240424187448,0.0239132523383401,0.02235625366783,100,100,100,0.130694209991133,1
1927,"HH",0.00109884656359425,NA,0.0202507842385047,NA,100,100,NA,0.126318493531258,1
1927,"HH-ANT",0.0135409070280584,0.0218235436555075,0.0239495586793631,0.0224289345434849,100,100,100,0.126278807682452,1
1928,"HH",-0.00683390317685147,NA,0.0204217147993161,NA,100,100,NA,0.148225072097426,1
1928,"HH-ANT",-0.00909220257503606,-0.00391053408992099,0.0242155922198162,0.022531602016333,100,100,100,0.148245577987082,1
1929,"HH",-0.00900494535098778,NA,0.0199435000185728,NA,100,100,NA,0.101997163965687,1
1929,"HH-ANT",-0.0112749600304609,-0.00407248386542824,0.0234791628938556,0.0222455087635978,100,100,100,0.101973155414008,1
1930,"HH",0.011681646435648,NA,0.0200232783560459,NA,100,100,NA,0.110522663399449,1
1930,"HH-ANT",0.0246632812311827,0.0230538148789027,0.023613331042202,0.0222654089512819,100,100,100,0.110211601406192,1
1931,"HH",0.00167944119443696,NA,0.0200439194431369,NA,100,100,NA,0.114341527555069,1
1931,"HH-ANT",0.0195219394803328,0.0314788854935547,0.0236732180659125,0.0222663070093978,100,100,100,0.11516620033941,1
1932,"HH",0.0129210056007925,NA,0.0202673408522551,NA,100,100,NA,0.143255049736885,1
1932,"HH-ANT",0.0223967807183781,0.0164260356290935,0.0240247646411823,0.0223750061926649,100,100,100,0.143530643436885,1
1933,"HH",0.0105266257389634,NA,0.0203388012006674,NA,100,100,NA,0.157428305239371,1
1933,"HH-ANT",0.00659740196936952,-0.0067429682909404,0.0241373982117627,0.0224098716505323,100,100,100,0.157176402452751,1
1934,"HH",-0.0357896725498552,NA,0.020159472695791,NA,100,100,NA,0.126597560990627,1
1934,"HH-ANT",-0.0445538983560616,-0.0151947696752915,0.0238361028199182,0.0223213603618754,100,100,100,0.125830250553945,1
1935,"HH",0.017194733484959,NA,0.0203489267759111,NA,100,100,NA,0.151084269835614,1
1935,"HH-ANT",0.00056291093113913,-0.028620942117472,0.0241447140745905,0.0224417921678723,100,100,100,0.152181557536359,1
1936,"HH",0.00412395311707972,NA,0.0203082662407449,NA,100,100,NA,0.151339656745503,1
1936,"HH-ANT",-0.00798279560553448,-0.020923267587491,0.0240898635454076,0.0223934270343126,100,100,100,0.151337852722391,1
1937,"HH",-0.0270868972153421,NA,0.0202078445086589,NA,100,100,NA,0.12799053546694,1
1937,"HH-ANT",-0.0111657339434048,0.0278686117890017,0.0239019766535733,0.0223703396843216,100,100,100,0.127643825018973,1
1938,"HH",0.013724927819573,NA,0.0203523985192728,NA,100,100,NA,0.16245094563171,1
1938,"HH-ANT",0.00075327229478527,-0.0223166443475506,0.0241645585743411,0.0224119847927575,100,100,100,0.16245480353274,1
1939,"HH",-0.0231239621512685,NA,0.0202146122068523,NA,100,100,NA,0.136085204571312,1
